# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 260:         5.180       52.100       1.90  DE BILT
# 310:         3.596       51.442       8.00  VLISSINGEN
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# FX       = Hoogste windstoot (in 0.1 m/s) over het afgelopen uurvak; 
# RH       = Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm); 
# 
# STN,YYYYMMDD,   HH,   FX,   RH
# 
  310,20191011,   13,  150,    2
  310,20191011,   14,  150,    3
  310,20191011,   15,  150,   -1
  310,20191011,   16,  160,    0
  310,20191011,   17,  160,    0
  310,20191011,   18,  160,    0
  310,20191011,   19,  150,    0
  310,20191011,   20,  140,    0
  310,20191011,   21,  150,    0
  310,20191011,   22,  130,    0
  310,20191011,   23,  130,    0
  310,20191011,   24,  130,    0
  310,20191012,    1,  130,    0
  310,20191012,    2,  140,    0
  310,20191012,    3,  120,   -1
  310,20191012,    4,   70,    3
  310,20191012,    5,   40,    7
  310,20191012,    6,   30,    5
  310,20191012,    7,   30,    7
  310,20191012,    8,   30,    5
  310,20191012,    9,   30,    9
  310,20191012,   10,   40,    2
  310,20191012,   11,   40,    3
  310,20191012,   12,   50,    4
  310,20191012,   13,   40,    3
  310,20191012,   14,   40,   -1
  310,20191012,   15,   50,   -1
  310,20191012,   16,   50,   -1
  310,20191012,   17,   50,   -1
  310,20191012,   18,   50,   -1
  310,20191012,   19,   50,    2
  310,20191012,   20,   60,    2
  310,20191012,   21,   50,    0
  310,20191012,   22,   40,    0
  310,20191012,   23,   40,    0
  310,20191012,   24,   40,    0
  310,20191013,    1,   70,    0
  310,20191013,    2,   80,    0
  310,20191013,    3,   70,    0
  310,20191013,    4,   80,    0
  310,20191013,    5,   70,    0
  310,20191013,    6,   80,    1
  310,20191013,    7,   80,    0
  310,20191013,    8,  110,    0
  310,20191013,    9,  130,    5
  310,20191013,   10,  120,    0
  310,20191013,   11,  130,    0
  310,20191013,   12,  150,    0
  310,20191013,   13,  150,    0
  310,20191013,   14,  150,    0
  310,20191013,   15,  140,   -1
  310,20191013,   16,  150,   -1
  310,20191013,   17,  180,   16
  310,20191013,   18,  140,   -1
  310,20191013,   19,  130,   -1
  310,20191013,   20,  120,   -1
  310,20191013,   21,  100,    0
  310,20191013,   22,   90,    0
  310,20191013,   23,   80,    0
  310,20191013,   24,   70,    0
  310,20191014,    1,   60,    0
  310,20191014,    2,   60,    0
  310,20191014,    3,   30,    0
  310,20191014,    4,   40,    0
  310,20191014,    5,   50,    0
  310,20191014,    6,   30,    0
  310,20191014,    7,   30,    0
  310,20191014,    8,   50,   15
  310,20191014,    9,   70,   10
  310,20191014,   10,   90,    0
  310,20191014,   11,  110,    0
  310,20191014,   12,   80,    0
  310,20191014,   13,   80,    0
  310,20191014,   14,   90,    0
  310,20191014,   15,   80,    0
  310,20191014,   16,   70,    0
  310,20191014,   17,   70,   -1
  310,20191014,   18,   80,   -1
  310,20191014,   19,   80,    0
  310,20191014,   20,   90,    3
  310,20191014,   21,  110,   -1
  310,20191014,   22,   70,    0
  310,20191014,   23,  100,    0
  310,20191014,   24,  140,    0
  310,20191015,    1,  110,   -1
  310,20191015,    2,   70,    0
  310,20191015,    3,   70,    0
  310,20191015,    4,   70,    0
  310,20191015,    5,   70,    0
  310,20191015,    6,   80,    0
  310,20191015,    7,   70,    0
  310,20191015,    8,   80,    0
  310,20191015,    9,   70,    0
  310,20191015,   10,   70,    0
  310,20191015,   11,   70,    0
  310,20191015,   12,   80,    0
  310,20191015,   13,   70,    0
  310,20191015,   14,   70,    0
  310,20191015,   15,  100,    2
  310,20191015,   16,   80,    1
  310,20191015,   17,   70,    0
  310,20191015,   18,   80,    0
  310,20191015,   19,   80,    0
  310,20191015,   20,   70,    0
  310,20191015,   21,   60,    0
  310,20191015,   22,   60,    0
  310,20191015,   23,   80,    0
  310,20191015,   24,   80,    0
  310,20191016,    1,   90,    0
  310,20191016,    2,  100,    0
  310,20191016,    3,  100,    0
  310,20191016,    4,  100,    0
  310,20191016,    5,  110,    0
  310,20191016,    6,  110,    0
  310,20191016,    7,  110,    0
  310,20191016,    8,  110,    0
  310,20191016,    9,  120,    0
  310,20191016,   10,  110,   -1
  310,20191016,   11,  120,    2
  310,20191016,   12,  110,   -1
  310,20191016,   13,  120,   -1
  310,20191016,   14,  110,   -1
  310,20191016,   15,  110,   -1
  310,20191016,   16,  110,   -1
  310,20191016,   17,  120,    6
  310,20191016,   18,  110,   24
  310,20191016,   19,  110,    4
  310,20191016,   20,  110,   -1
  310,20191016,   21,  110,   11
  310,20191016,   22,  100,    6
  310,20191016,   23,  100,    8
  310,20191016,   24,   60,    5
  310,20191017,    1,   80,    2
  310,20191017,    2,   70,    1
  310,20191017,    3,   70,    0
  310,20191017,    4,   60,    0
  310,20191017,    5,   90,    0
  310,20191017,    6,   90,    0
  310,20191017,    7,   80,    0
  310,20191017,    8,  110,   -1
  310,20191017,    9,   80,    1
  310,20191017,   10,   80,    0
  310,20191017,   11,   80,    0
  310,20191017,   12,   80,    0
  310,20191017,   13,  100,    0
  310,20191017,   14,   80,    0
  310,20191017,   15,   70,    0
  310,20191017,   16,   70,    0
  310,20191017,   17,   60,    0
  310,20191017,   18,   60,    0
  310,20191017,   19,   70,    0
  310,20191017,   20,   80,    0
  310,20191017,   21,  100,    0
  310,20191017,   22,  100,    0
  310,20191017,   23,  100,    0
  310,20191017,   24,  110,    0
  310,20191018,    1,  100,    0
  310,20191018,    2,   90,    0
  310,20191018,    3,  100,    0
  310,20191018,    4,  100,    0
  310,20191018,    5,  100,    0
  310,20191018,    6,  130,    0
  310,20191018,    7,  130,   -1
  310,20191018,    8,  180,    2
  310,20191018,    9,  220,    0
  310,20191018,   10,  200,    0
  310,20191018,   11,  190,    1
  310,20191018,   12,  190,    0
  310,20191018,   13,  180,   -1
  310,20191018,   14,  170,   -1
  310,20191018,   15,  150,    4
  310,20191018,   16,  120,    3
  310,20191018,   17,  170,   -1
  310,20191018,   18,  120,   -1
  310,20191018,   19,  170,    3
  310,20191018,   20,  100,    0
  310,20191018,   21,  120,    0
  310,20191018,   22,  120,    0
  310,20191018,   23,  110,    0
  310,20191018,   24,  100,    0
  310,20191019,    1,  100,    0
  310,20191019,    2,   90,    0
  310,20191019,    3,  110,    0
  310,20191019,    4,  120,    0
  310,20191019,    5,  120,   -1
  310,20191019,    6,  110,   -1
  310,20191019,    7,  100,    0
  310,20191019,    8,   90,    0
  310,20191019,    9,  100,    0
  310,20191019,   10,  100,    0
  310,20191019,   11,  120,    0
  310,20191019,   12,  120,    0
  310,20191019,   13,  110,    0
  310,20191019,   14,  110,    0
  310,20191019,   15,   90,   -1
  310,20191019,   16,  120,   16
  310,20191019,   17,   70,   -1
  310,20191019,   18,   90,   -1
  310,20191019,   19,   60,    0
  310,20191019,   20,   80,    0
  310,20191019,   21,   80,    0
  310,20191019,   22,   80,    0
  310,20191019,   23,   80,    0
  310,20191019,   24,   80,    0
  310,20191020,    1,   70,    0
  310,20191020,    2,   60,    0
  310,20191020,    3,   60,    0
  310,20191020,    4,   40,    0
  310,20191020,    5,   40,    0
  310,20191020,    6,   40,    0
  310,20191020,    7,   30,    0
  310,20191020,    8,   20,    0
  310,20191020,    9,   30,    0
  310,20191020,   10,   30,    0
  310,20191020,   11,   30,    0
  310,20191020,   12,   60,    0
  310,20191020,   13,   70,    0
  310,20191020,   14,   70,    0
  310,20191020,   15,   80,    0
  310,20191020,   16,   70,    0
  310,20191020,   17,   70,    0
  310,20191020,   18,   70,   -1
  310,20191020,   19,   60,    2
  310,20191020,   20,   80,   -1
  310,20191020,   21,   70,   -1
  310,20191020,   22,   70,    0
  310,20191020,   23,   60,   -1
  310,20191020,   24,   70,    2
  310,20191021,    1,  120,    1
  310,20191021,    2,  130,    1
  310,20191021,    3,  130,   -1
  310,20191021,    4,  130,   15
  310,20191021,    5,  100,   53
  310,20191021,    6,   80,    7
  310,20191021,    7,   70,   -1
  310,20191021,    8,   70,    0
  310,20191021,    9,   60,    0
  310,20191021,   10,   70,    0
  310,20191021,   11,   90,    0
  310,20191021,   12,   90,    0
  310,20191021,   13,  100,    0
  310,20191021,   14,   70,    0
  310,20191021,   15,   60,    0
  310,20191021,   16,   50,    0
  310,20191021,   17,   60,    0
  310,20191021,   18,   40,    0
  310,20191021,   19,   50,    0
  310,20191021,   20,   50,    0
  310,20191021,   21,   60,    0
  310,20191021,   22,   60,    0
  310,20191021,   23,   60,    0
  310,20191021,   24,   50,    0
  310,20191022,    1,   50,    0
  310,20191022,    2,   50,    0
  310,20191022,    3,   50,    0
  310,20191022,    4,   80,    8
  310,20191022,    5,   60,   -1
  310,20191022,    6,   70,    0
  310,20191022,    7,   60,    0
  310,20191022,    8,   80,    0
  310,20191022,    9,   70,    0
  310,20191022,   10,   70,   -1
  310,20191022,   11,   70,    0
  310,20191022,   12,   70,    0
  310,20191022,   13,   60,    0
  310,20191022,   14,   60,    0
  310,20191022,   15,   40,    0
  310,20191022,   16,   50,    0
  310,20191022,   17,   40,    0
  310,20191022,   18,   10,    0
  310,20191022,   19,   20,    0
  310,20191022,   20,   20,    0
  310,20191022,   21,   20,    0
  310,20191022,   22,   30,    0
  310,20191022,   23,   30,    0
  310,20191022,   24,   40,    0
  310,20191023,    1,   40,    0
  310,20191023,    2,   40,    0
  310,20191023,    3,   50,    0
  310,20191023,    4,   50,   -1
  310,20191023,    5,   40,   -1
  310,20191023,    6,   40,   -1
  310,20191023,    7,   70,   -1
  310,20191023,    8,   70,   -1
  310,20191023,    9,   80,   -1
  310,20191023,   10,  100,   -1
  310,20191023,   11,   80,   -1
  310,20191023,   12,   80,    0
  310,20191023,   13,   80,    0
  310,20191023,   14,   90,    0
  310,20191023,   15,   80,    0
  310,20191023,   16,   80,   -1
  310,20191023,   17,   50,   -1
  310,20191023,   18,   40,    0
  310,20191023,   19,   60,   -1
  310,20191023,   20,   40,    0
  310,20191023,   21,   50,    0
  310,20191023,   22,   40,    0
  310,20191023,   23,   70,    0
  310,20191023,   24,   70,    0
  310,20191024,    1,   60,    0
  310,20191024,    2,   50,    0
  310,20191024,    3,   50,    0
  310,20191024,    4,   50,    0
  310,20191024,    5,   40,    0
  310,20191024,    6,   40,    0
  310,20191024,    7,   50,   -1
  310,20191024,    8,  100,   -1
  310,20191024,    9,   90,    0
  310,20191024,   10,  100,    0
  310,20191024,   11,  110,    0
  310,20191024,   12,  160,    0
  310,20191024,   13,  160,    0
  310,20191024,   14,  170,    0
  310,20191024,   15,  150,    0
  310,20191024,   16,  140,    0
  310,20191024,   17,  160,   -1
  310,20191024,   18,  160,    2
  310,20191024,   19,  140,    0
  310,20191024,   20,   90,    0
  310,20191024,   21,  110,    0
  310,20191024,   22,  120,    0
  310,20191024,   23,  110,    0
  310,20191024,   24,  100,    0
  310,20191025,    1,  100,    0
  310,20191025,    2,   90,    0
  310,20191025,    3,  100,    0
  310,20191025,    4,  110,    0
  310,20191025,    5,  100,    0
  310,20191025,    6,  100,    0
  310,20191025,    7,  100,    0
  310,20191025,    8,  110,    0
  310,20191025,    9,  130,    0
  310,20191025,   10,  120,    0
  310,20191025,   11,  120,    0
  310,20191025,   12,  120,    0
  310,20191025,   13,  130,    0
  310,20191025,   14,  140,    0
  310,20191025,   15,  140,    0
  310,20191025,   16,  160,    0
  310,20191025,   17,  150,   -1
  310,20191025,   18,  150,    0
  310,20191025,   19,  140,    0
  310,20191025,   20,  150,    0
  310,20191025,   21,  140,    0
  310,20191025,   22,  140,    0
  310,20191025,   23,  150,    0
  310,20191025,   24,  160,    0
  310,20191026,    1,  160,    0
  310,20191026,    2,  170,    0
  310,20191026,    3,  160,    0
  310,20191026,    4,  170,    0
  310,20191026,    5,  150,    0
  310,20191026,    6,  160,    0
  310,20191026,    7,  170,    0
  310,20191026,    8,  170,    0
  310,20191026,    9,  170,    0
  310,20191026,   10,  170,    0
  310,20191026,   11,  160,    0
  310,20191026,   12,  160,    0
  310,20191026,   13,  160,    0
  310,20191026,   14,  160,    0
  310,20191026,   15,  130,    0
  310,20191026,   16,  130,    0
  310,20191026,   17,  120,    0
  310,20191026,   18,  120,    0
  310,20191026,   19,  120,    0
  310,20191026,   20,  110,   -1
  310,20191026,   21,  120,    4
  310,20191026,   22,  160,   -1
  310,20191026,   23,  120,    1
  310,20191026,   24,  110,    6
  310,20191027,    1,  110,    5
  310,20191027,    2,   90,    1
  310,20191027,    3,   90,    0
  310,20191027,    4,   90,    0
  310,20191027,    5,   80,    0
  310,20191027,    6,   80,    0
  310,20191027,    7,   60,    0
  310,20191027,    8,   50,    0
  310,20191027,    9,   90,    0
  310,20191027,   10,   90,    0
  310,20191027,   11,  100,    0
  310,20191027,   12,   90,    0
  310,20191027,   13,   80,    0
  310,20191027,   14,   80,    0
  310,20191027,   15,   80,    0
  310,20191027,   16,   70,    0
  310,20191027,   17,   40,    0
  310,20191027,   18,   40,    0
  310,20191027,   19,   40,    0
  310,20191027,   20,   50,    0
  310,20191027,   21,   40,    0
  310,20191027,   22,   40,    0
  310,20191027,   23,   40,    0
  310,20191027,   24,   40,    0
  310,20191028,    1,   30,    0
  310,20191028,    2,   30,    0
  310,20191028,    3,   40,    0
  310,20191028,    4,   30,    0
  310,20191028,    5,   30,    0
  310,20191028,    6,   30,    0
  310,20191028,    7,   20,    0
  310,20191028,    8,   20,    0
  310,20191028,    9,   20,    0
  310,20191028,   10,   30,    0
  310,20191028,   11,   30,    0
  310,20191028,   12,   40,    0
  310,20191028,   13,   70,    0
  310,20191028,   14,   60,    0
  310,20191028,   15,   50,    0
  310,20191028,   16,   70,    0
  310,20191028,   17,   70,    0
  310,20191028,   18,   60,    0
  310,20191028,   19,   40,    0
  310,20191028,   20,   40,    0
  310,20191028,   21,   40,    0
  310,20191028,   22,   30,    0
  310,20191028,   23,   40,    0
  310,20191028,   24,   40,    0
  310,20191029,    1,   40,    0
  310,20191029,    2,   50,    0
  310,20191029,    3,   40,    0
  310,20191029,    4,   50,    0
  310,20191029,    5,   40,    0
  310,20191029,    6,   50,    0
  310,20191029,    7,   50,    0
  310,20191029,    8,   50,    0
  310,20191029,    9,   80,    0
  310,20191029,   10,   80,    0
  310,20191029,   11,   90,    0
  310,20191029,   12,   80,    0
  310,20191029,   13,   80,    0
  310,20191029,   14,   90,    0
  310,20191029,   15,   80,    0
  310,20191029,   16,   70,    0
  310,20191029,   17,   60,    0
  310,20191029,   18,   60,    0
  310,20191029,   19,   70,    0
  310,20191029,   20,   60,    0
  310,20191029,   21,   70,    0
  310,20191029,   22,   70,    0
  310,20191029,   23,   80,    0
  310,20191029,   24,   70,    0
  310,20191030,    1,   70,    0
  310,20191030,    2,   60,    0
  310,20191030,    3,   70,    0
  310,20191030,    4,   70,    0
  310,20191030,    5,   60,    0
  310,20191030,    6,   60,    0
  310,20191030,    7,   60,    0
  310,20191030,    8,   70,    0
  310,20191030,    9,   80,    0
  310,20191030,   10,   80,    0
  310,20191030,   11,   80,    0
  310,20191030,   12,  110,    0
  310,20191030,   13,  120,    0
  310,20191030,   14,  100,    0
  310,20191030,   15,   90,    0
  310,20191030,   16,  100,    0
  310,20191030,   17,  100,    0
  310,20191030,   18,  110,    0
  310,20191030,   19,  120,    0
  310,20191030,   20,  120,    0
  310,20191030,   21,  120,    0
  310,20191030,   22,  110,    0
  310,20191030,   23,  100,    0
  310,20191030,   24,   90,    0
  310,20191031,    1,   90,    0
  310,20191031,    2,   80,    0
  310,20191031,    3,   80,    0
  310,20191031,    4,   70,    0
  310,20191031,    5,   60,    0
  310,20191031,    6,   50,    0
  310,20191031,    7,   60,    0
  310,20191031,    8,   60,    0
  310,20191031,    9,   60,    0
  310,20191031,   10,   80,    0
  310,20191031,   11,   80,    0
  310,20191031,   12,   80,    0
  310,20191031,   13,   80,    0
  310,20191031,   14,   80,    0
  310,20191031,   15,   80,    0
  310,20191031,   16,   70,    0
  310,20191031,   17,   70,    0
  310,20191031,   18,   80,    0
  310,20191031,   19,   90,    0
  310,20191031,   20,   90,    0
  310,20191031,   21,   90,    0
  310,20191031,   22,   80,    0
  310,20191031,   23,   80,    0
  310,20191031,   24,   70,    0
  310,20191101,    1,   50,    0
  310,20191101,    2,   50,    0
  310,20191101,    3,   60,    0
  310,20191101,    4,   60,    0
  310,20191101,    5,   60,    0
  310,20191101,    6,   70,    0
  310,20191101,    7,   90,    0
  310,20191101,    8,   90,    3
  310,20191101,    9,   90,    6
  310,20191101,   10,  100,   11
  310,20191101,   11,  100,    2
  310,20191101,   12,   90,    2
  310,20191101,   13,  100,    2
  310,20191101,   14,  110,    2
  310,20191101,   15,  100,    1
  310,20191101,   16,  100,    1
  310,20191101,   17,  100,   -1
  310,20191101,   18,   90,    0
  310,20191101,   19,   80,    0
  310,20191101,   20,  100,   26
  310,20191101,   21,   80,    3
  310,20191101,   22,  110,   -1
  310,20191101,   23,  110,    0
  310,20191101,   24,   90,    3
  310,20191102,    1,  100,   57
  310,20191102,    2,  110,    5
  310,20191102,    3,  150,    2
  310,20191102,    4,  140,   -1
  310,20191102,    5,  130,    0
  310,20191102,    6,  140,    0
  310,20191102,    7,  130,    0
  310,20191102,    8,  180,   -1
  310,20191102,    9,  190,    6
  310,20191102,   10,  150,    1
  310,20191102,   11,  150,    0
  310,20191102,   12,  190,    0
  310,20191102,   13,  200,    0
  310,20191102,   14,  190,   -1
  310,20191102,   15,  200,   -1
  310,20191102,   16,  220,   -1
  310,20191102,   17,  210,    0
  310,20191102,   18,  220,    0
  310,20191102,   19,  210,   -1
  310,20191102,   20,  190,    1
  310,20191102,   21,  180,   -1
  310,20191102,   22,  160,    0
  310,20191102,   23,  150,    0
  310,20191102,   24,  120,    0
  310,20191103,    1,  120,    1
  310,20191103,    2,  120,    1
  310,20191103,    3,  110,   -1
  310,20191103,    4,  110,    0
  310,20191103,    5,  100,    0
  310,20191103,    6,   90,    0
  310,20191103,    7,   70,    0
  310,20191103,    8,   70,    0
  310,20191103,    9,   60,    0
  310,20191103,   10,   50,    0
  310,20191103,   11,   50,   -1
  310,20191103,   12,   40,    6
  310,20191103,   13,   30,   14
  310,20191103,   14,   20,    1
  310,20191103,   15,   20,   -1
  310,20191103,   16,   40,   -1
  310,20191103,   17,   30,    1
  310,20191103,   18,   60,    0
  310,20191103,   19,   60,    0
  310,20191103,   20,   70,    0
  310,20191103,   21,   70,    0
  310,20191103,   22,   80,    0
  310,20191103,   23,   80,    0
  310,20191103,   24,  100,    0
  310,20191104,    1,  110,    0
  310,20191104,    2,   90,    0
  310,20191104,    3,  100,   -1
  310,20191104,    4,  120,    0
  310,20191104,    5,  110,    0
  310,20191104,    6,  100,    0
  310,20191104,    7,  100,    0
  310,20191104,    8,  100,    3
  310,20191104,    9,  100,    7
  310,20191104,   10,  100,   -1
  310,20191104,   11,  100,    0
  310,20191104,   12,  110,    0
  310,20191104,   13,  110,   -1
  310,20191104,   14,   90,   -1
  310,20191104,   15,   90,    0
  310,20191104,   16,   80,    0
  310,20191104,   17,   70,    0
  310,20191104,   18,   50,    0
  310,20191104,   19,   80,   -1
  310,20191104,   20,  100,   -1
  310,20191104,   21,   90,    0
  310,20191104,   22,   70,   -1
  310,20191104,   23,   90,   -1
  310,20191104,   24,   90,   -1
  310,20191105,    1,   90,   -1
  310,20191105,    2,  100,   -1
  310,20191105,    3,   80,    0
  310,20191105,    4,   70,    0
  310,20191105,    5,   80,    0
  310,20191105,    6,   80,    0
  310,20191105,    7,   80,    0
  310,20191105,    8,   70,    0
  310,20191105,    9,   70,    0
  310,20191105,   10,   60,   -1
  310,20191105,   11,   60,   -1
  310,20191105,   12,   50,    0
  310,20191105,   13,   40,    0
  310,20191105,   14,   40,    0
  310,20191105,   15,   50,    0
  310,20191105,   16,   40,    0
  310,20191105,   17,   40,    0
  310,20191105,   18,   40,    0
  310,20191105,   19,   40,    0
  310,20191105,   20,   40,    0
  310,20191105,   21,   60,    0
  310,20191105,   22,   50,    0
  310,20191105,   23,   50,    0
  310,20191105,   24,   40,    0
  310,20191106,    1,   60,    1
  310,20191106,    2,   70,    2
  310,20191106,    3,   70,    0
  310,20191106,    4,   60,    0
  310,20191106,    5,   60,   -1
  310,20191106,    6,   40,   -1
  310,20191106,    7,   20,   -1
  310,20191106,    8,   30,    0
  310,20191106,    9,   40,    0
  310,20191106,   10,   30,    0
  310,20191106,   11,   20,    0
  310,20191106,   12,   40,    0
  310,20191106,   13,   50,    0
  310,20191106,   14,   40,    0
  310,20191106,   15,   30,    0
  310,20191106,   16,   50,    0
  310,20191106,   17,   60,    0
  310,20191106,   18,   70,   -1
  310,20191106,   19,   80,   -1
  310,20191106,   20,   60,    0
  310,20191106,   21,   60,    0
  310,20191106,   22,   60,    0
  310,20191106,   23,   70,    0
  310,20191106,   24,   50,    0
  310,20191107,    1,   70,    0
  310,20191107,    2,   80,   -1
  310,20191107,    3,   90,   -1
  310,20191107,    4,   90,    0
  310,20191107,    5,   90,    0
  310,20191107,    6,  100,    0
  310,20191107,    7,  120,    0
  310,20191107,    8,  120,    2
  310,20191107,    9,  120,   11
  310,20191107,   10,  130,   19
  310,20191107,   11,  100,   21
  310,20191107,   12,  130,   32
  310,20191107,   13,  110,   -1
  310,20191107,   14,  150,    0
  310,20191107,   15,  140,    0
  310,20191107,   16,  130,    0
  310,20191107,   17,  120,    0
  310,20191107,   18,  120,    0
  310,20191107,   19,  130,    0
  310,20191107,   20,  120,    0
  310,20191107,   21,  110,    0
  310,20191107,   22,  100,    0
  310,20191107,   23,   90,    0
  310,20191107,   24,   80,    0
  310,20191108,    1,   90,    0
  310,20191108,    2,   90,    0
  310,20191108,    3,   90,    0
  310,20191108,    4,   90,    0
  310,20191108,    5,   80,    0
  310,20191108,    6,   90,    0
  310,20191108,    7,   90,    0
  310,20191108,    8,   80,    0
  310,20191108,    9,   70,    0
  310,20191108,   10,   60,    0
  310,20191108,   11,   50,    0
  310,20191108,   12,   50,    0
  310,20191108,   13,   50,    0
  310,20191108,   14,   60,    0
  310,20191108,   15,   60,    0
  310,20191108,   16,   70,    0
  310,20191108,   17,   70,    1
  310,20191108,   18,   80,    0
  310,20191108,   19,   90,    0
  310,20191108,   20,   90,    9
  310,20191108,   21,   90,   12
  310,20191108,   22,   90,    1
  310,20191108,   23,   90,    0
  310,20191108,   24,  110,    0
  310,20191109,    1,  110,    0
  310,20191109,    2,  110,    0
  310,20191109,    3,  110,    0
  310,20191109,    4,  110,    0
  310,20191109,    5,  120,    0
  310,20191109,    6,  120,    0
  310,20191109,    7,  110,    0
  310,20191109,    8,  100,    0
  310,20191109,    9,  110,    0
  310,20191109,   10,  110,    0
  310,20191109,   11,  110,    0
  310,20191109,   12,  100,    0
  310,20191109,   13,  100,    0
  310,20191109,   14,   90,    0
  310,20191109,   15,   80,    0
  310,20191109,   16,   70,    0
  310,20191109,   17,   50,    0
  310,20191109,   18,   60,    0
  310,20191109,   19,   70,    0
  310,20191109,   20,   70,    0
  310,20191109,   21,   80,    0
  310,20191109,   22,   80,    0
  310,20191109,   23,   70,    0
  310,20191109,   24,   60,    0
  310,20191110,    1,   70,    0
  310,20191110,    2,   70,    0
  310,20191110,    3,   70,    0
  310,20191110,    4,   60,    0
  310,20191110,    5,   70,    0
  310,20191110,    6,   70,    0
  310,20191110,    7,   60,    0
  310,20191110,    8,   70,    0
  310,20191110,    9,   70,    0
  310,20191110,   10,   60,    0
  310,20191110,   11,   50,    0
  310,20191110,   12,   60,    0
  310,20191110,   13,   40,    0
  310,20191110,   14,   30,    0
  310,20191110,   15,   30,    0
  310,20191110,   16,   30,    0
  310,20191110,   17,   30,    0
  310,20191110,   18,   30,    0
  310,20191110,   19,   50,    0
  310,20191110,   20,   50,    0
  310,20191110,   21,   50,    0
  310,20191110,   22,   50,    0
  310,20191110,   23,   60,    0
  310,20191110,   24,   80,    0
  310,20191111,    1,   80,    0
  310,20191111,    2,   90,    0
  310,20191111,    3,   90,    0
  310,20191111,    4,  100,    0
  310,20191111,    5,  120,    0
  310,20191111,    6,  120,    0
  310,20191111,    7,  130,    0
  310,20191111,    8,  120,    0
  310,20191111,    9,  150,    0
  310,20191111,   10,  150,    5
  310,20191111,   11,  160,   20
  310,20191111,   12,  160,    6
  310,20191111,   13,  150,   10
  310,20191111,   14,  160,    7
  310,20191111,   15,  150,    1
  310,20191111,   16,  150,    1
  310,20191111,   17,  150,    7
  310,20191111,   18,  160,    6
  310,20191111,   19,  150,    4
  310,20191111,   20,  170,    2
  310,20191111,   21,  160,    8
  310,20191111,   22,  100,   27
  310,20191111,   23,  130,    2
  310,20191111,   24,  120,    0
  310,20191112,    1,  140,   -1
  310,20191112,    2,  140,   -1
  310,20191112,    3,  130,    0
  310,20191112,    4,  130,    0
  310,20191112,    5,  140,    0
  310,20191112,    6,  130,    0
  310,20191112,    7,  140,   -1
  310,20191112,    8,  170,    7
  310,20191112,    9,  140,   -1
  310,20191112,   10,  120,   -1
  310,20191112,   11,  120,    0
  310,20191112,   12,  120,    0
  310,20191112,   13,  130,   -1
  310,20191112,   14,  140,    0
  310,20191112,   15,  130,    0
  310,20191112,   16,  140,    0
  310,20191112,   17,  150,    0
  310,20191112,   18,  150,    5
  310,20191112,   19,  140,    2
  310,20191112,   20,  140,    3
  310,20191112,   21,  140,    1
  310,20191112,   22,  140,    8
  310,20191112,   23,  140,    7
  310,20191112,   24,  120,    2
  310,20191113,    1,  120,    2
  310,20191113,    2,  110,   -1
  310,20191113,    3,  130,    1
  310,20191113,    4,  120,   -1
  310,20191113,    5,  130,    2
  310,20191113,    6,  110,    1
  310,20191113,    7,  100,    0
  310,20191113,    8,  100,   -1
  310,20191113,    9,   90,   -1
  310,20191113,   10,   90,   -1
  310,20191113,   11,  100,   -1
  310,20191113,   12,  190,    7
  310,20191113,   13,  110,    0
  310,20191113,   14,  100,    0
  310,20191113,   15,   80,    0
  310,20191113,   16,   70,    0
  310,20191113,   17,  100,    0
  310,20191113,   18,   80,    0
  310,20191113,   19,   90,    0
  310,20191113,   20,  100,    0
  310,20191113,   21,   90,    0
  310,20191113,   22,   90,    0
  310,20191113,   23,   90,    0
  310,20191113,   24,  100,    0
  310,20191114,    1,  110,    0
  310,20191114,    2,  130,    0
  310,20191114,    3,  140,    0
  310,20191114,    4,  140,    0
  310,20191114,    5,  140,    0
  310,20191114,    6,  150,   -1
  310,20191114,    7,  150,    1
  310,20191114,    8,  150,    3
  310,20191114,    9,  140,    2
  310,20191114,   10,  140,    1
  310,20191114,   11,  120,   -1
  310,20191114,   12,  100,    0
  310,20191114,   13,  100,    0
  310,20191114,   14,   90,    0
  310,20191114,   15,  100,    0
  310,20191114,   16,   90,    0
  310,20191114,   17,   80,    0
  310,20191114,   18,   80,    0
  310,20191114,   19,   70,    0
  310,20191114,   20,   60,    0
  310,20191114,   21,   50,    0
  310,20191114,   22,   40,    0
  310,20191114,   23,   40,    0
  310,20191114,   24,   40,    0
  310,20191115,    1,   50,    0
  310,20191115,    2,   70,    0
  310,20191115,    3,   80,    0
